Wiggle_Index,Date,Time,Genotype,Pesticide,Dose,Rep,Location
1.0981,18Mar21,30min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowLeft
1.7848,18Mar21,30min,FB > NULL,Bendiocarb,30ppm,rep1,LowLeft
3.3245,18Mar21,30min,FB > NULL,Bendiocarb,30ppm,rep2,LowLeft
1.7656,18Mar21,30min,FB > NULL,Imidacloprid,60ppm,rep1,LowLeft
1.5655,18Mar21,30min,FB > NULL,Imidacloprid,60ppm,rep2,LowLeft
5.1403,18Mar21,30min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowLeft
3.5857,18Mar21,30min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowLeft
5.9315,18Mar21,30min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowLeft
5.8416,18Mar21,30min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowLeft
4.1561,18Mar21,30min,TB > NULL,Bendiocarb,10ppm,rep1,LowLeft
4.0174,18Mar21,30min,TB > NULL,Bendiocarb,10ppm,rep2,LowLeft
3.6529,18Mar21,30min,TB > NULL,Imidacloprid,30ppm,rep1,LowLeft
5.0649,18Mar21,30min,TB > NULL,Imidacloprid,30ppm,rep2,LowLeft
1.763,18Mar21,45min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowLeft
1.6139,18Mar21,45min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowLeft
1.0664,18Mar21,45min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowLeft
1.4413,18Mar21,45min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowLeft
1.0538,18Mar21,45min,FB > NULL,Bendiocarb,30ppm,rep1,LowLeft
3.3133,18Mar21,45min,FB > NULL,Bendiocarb,30ppm,rep2,LowLeft
1.3206,18Mar21,45min,FB > NULL,Imidacloprid,60ppm,rep1,LowLeft
0.6223,18Mar21,45min,FB > NULL,Imidacloprid,60ppm,rep2,LowLeft
4.2011,18Mar21,45min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowLeft
4.5526,18Mar21,45min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowLeft
6.2658,18Mar21,45min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowLeft
5.4899,18Mar21,45min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowLeft
3.0142,18Mar21,45min,TB > NULL,Bendiocarb,10ppm,rep1,LowLeft
2.2746,18Mar21,45min,TB > NULL,Bendiocarb,10ppm,rep2,LowLeft
3.9934,18Mar21,45min,TB > NULL,Imidacloprid,30ppm,rep1,LowLeft
5.3272,18Mar21,45min,TB > NULL,Imidacloprid,30ppm,rep2,LowLeft
7.9014,18Mar21,5min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowLeft
5.9564,18Mar21,5min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowLeft
5.2278,18Mar21,5min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowLeft
3.7743,18Mar21,5min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowLeft
4.8029,18Mar21,5min,FB > NULL,Bendiocarb,30ppm,rep1,LowLeft
3.9057,18Mar21,5min,FB > NULL,Bendiocarb,30ppm,rep2,LowLeft
4.6177,18Mar21,5min,FB > NULL,Imidacloprid,60ppm,rep1,LowLeft
2.5869,18Mar21,5min,FB > NULL,Imidacloprid,60ppm,rep2,LowLeft
5.8544,18Mar21,5min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowLeft
5.9382,18Mar21,5min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowLeft
5.3282,18Mar21,5min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowLeft
7.3075,18Mar21,5min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowLeft
5.6905,18Mar21,5min,TB > NULL,Bendiocarb,10ppm,rep1,LowLeft
8.0145,18Mar21,5min,TB > NULL,Bendiocarb,10ppm,rep2,LowLeft
4.8114,18Mar21,5min,TB > NULL,Imidacloprid,30ppm,rep1,LowLeft
4.5936,18Mar21,5min,TB > NULL,Imidacloprid,30ppm,rep2,LowLeft
1.836,18Mar21,60min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowLeft
1.6053,18Mar21,60min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowLeft
1.2921,18Mar21,60min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowLeft
1.6384,18Mar21,60min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowLeft
1.129,18Mar21,60min,FB > NULL,Bendiocarb,30ppm,rep1,LowLeft
2.9735,18Mar21,60min,FB > NULL,Bendiocarb,30ppm,rep2,LowLeft
1.3207,18Mar21,60min,FB > NULL,Imidacloprid,60ppm,rep1,LowLeft
0.671,18Mar21,60min,FB > NULL,Imidacloprid,60ppm,rep2,LowLeft
2.5796,18Mar21,60min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowLeft
3.6775,18Mar21,60min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowLeft
6.0427,18Mar21,60min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowLeft
6.5988,18Mar21,60min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowLeft
2.5851,18Mar21,60min,TB > NULL,Bendiocarb,10ppm,rep1,LowLeft
2.1177,18Mar21,60min,TB > NULL,Bendiocarb,10ppm,rep2,LowLeft
2.8142,18Mar21,60min,TB > NULL,Imidacloprid,30ppm,rep1,LowLeft
4.5339,18Mar21,60min,TB > NULL,Imidacloprid,30ppm,rep2,LowLeft
1.9587,18Mar21,90min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowLeft
2.0036,18Mar21,90min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowLeft
1.5914,18Mar21,90min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowLeft
1.1364,18Mar21,90min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowLeft
2.1266,18Mar21,90min,FB > NULL,Bendiocarb,30ppm,rep1,LowLeft
1.954,18Mar21,90min,FB > NULL,Bendiocarb,30ppm,rep2,LowLeft
1.8462,18Mar21,90min,FB > NULL,Imidacloprid,60ppm,rep1,LowLeft
1.312,18Mar21,90min,FB > NULL,Imidacloprid,60ppm,rep2,LowLeft
1.5431,18Mar21,90min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowLeft
2.6666,18Mar21,90min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowLeft
4.7762,18Mar21,90min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowLeft
6.5164,18Mar21,90min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowLeft
2.0462,18Mar21,90min,TB > NULL,Bendiocarb,10ppm,rep1,LowLeft
2.4471,18Mar21,90min,TB > NULL,Bendiocarb,10ppm,rep2,LowLeft
2.9983,18Mar21,90min,TB > NULL,Imidacloprid,30ppm,rep1,LowLeft
3.648,18Mar21,90min,TB > NULL,Imidacloprid,30ppm,rep2,LowLeft
4.8853,18Mar21,0min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowRight
5.7565,18Mar21,0min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowRight
5.6737,18Mar21,0min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowRight
6.5522,18Mar21,0min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowRight
4.8173,18Mar21,0min,FB > NULL,Bendiocarb,30ppm,rep1,LowRight
6.9935,18Mar21,0min,FB > NULL,Bendiocarb,30ppm,rep2,LowRight
8.5216,18Mar21,0min,FB > NULL,Imidacloprid,60ppm,rep1,LowRight
3.8592,18Mar21,0min,FB > NULL,Imidacloprid,60ppm,rep2,LowRight
4.0249,18Mar21,0min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowRight
4.9606,18Mar21,0min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowRight
6.3621,18Mar21,0min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowRight
6.3556,18Mar21,0min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowRight
3.4145,18Mar21,0min,TB > NULL,Bendiocarb,10ppm,rep1,LowRight
1.2607,18Mar21,0min,TB > NULL,Bendiocarb,10ppm,rep2,LowRight
7.0058,18Mar21,0min,TB > NULL,Imidacloprid,30ppm,rep1,LowRight
6.0889,18Mar21,0min,TB > NULL,Imidacloprid,30ppm,rep2,LowRight
6.2498,18Mar21,10min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowRight
2.9447,18Mar21,10min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowRight
3.2236,18Mar21,10min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowRight
3.784,18Mar21,10min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowRight
4.4813,18Mar21,10min,FB > NULL,Bendiocarb,30ppm,rep1,LowRight
5.2503,18Mar21,10min,FB > NULL,Bendiocarb,30ppm,rep2,LowRight
2.8307,18Mar21,10min,FB > NULL,Imidacloprid,60ppm,rep1,LowRight
2.5073,18Mar21,10min,FB > NULL,Imidacloprid,60ppm,rep2,LowRight
5.8397,18Mar21,10min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowRight
5.2108,18Mar21,10min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowRight
6.4667,18Mar21,10min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowRight
3.8585,18Mar21,10min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowRight
6.5544,18Mar21,10min,TB > NULL,Bendiocarb,10ppm,rep1,LowRight
2.1094,18Mar21,10min,TB > NULL,Bendiocarb,10ppm,rep2,LowRight
4.6131,18Mar21,10min,TB > NULL,Imidacloprid,30ppm,rep1,LowRight
3.9065,18Mar21,10min,TB > NULL,Imidacloprid,30ppm,rep2,LowRight
4.0441,18Mar21,120min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowRight
1.3795,18Mar21,120min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowRight
1.9022,18Mar21,120min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowRight
0.8426,18Mar21,120min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowRight
1.8752,18Mar21,120min,FB > NULL,Bendiocarb,30ppm,rep1,LowRight
2.0571,18Mar21,120min,FB > NULL,Bendiocarb,30ppm,rep2,LowRight
0.7411,18Mar21,120min,FB > NULL,Imidacloprid,60ppm,rep1,LowRight
1.3365,18Mar21,120min,FB > NULL,Imidacloprid,60ppm,rep2,LowRight
2.2837,18Mar21,120min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowRight
1.8991,18Mar21,120min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowRight
4.2758,18Mar21,120min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowRight
4.5685,18Mar21,120min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowRight
3.1703,18Mar21,120min,TB > NULL,Bendiocarb,10ppm,rep1,LowRight
0.5793,18Mar21,120min,TB > NULL,Bendiocarb,10ppm,rep2,LowRight
3.543,18Mar21,120min,TB > NULL,Imidacloprid,30ppm,rep1,LowRight
3.4567,18Mar21,120min,TB > NULL,Imidacloprid,30ppm,rep2,LowRight
3.3743,18Mar21,15min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowRight
3.8847,18Mar21,15min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowRight
2.7289,18Mar21,15min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowRight
2.4327,18Mar21,15min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowRight
3.9998,18Mar21,15min,FB > NULL,Bendiocarb,30ppm,rep1,LowRight
4.1955,18Mar21,15min,FB > NULL,Bendiocarb,30ppm,rep2,LowRight
2.5118,18Mar21,15min,FB > NULL,Imidacloprid,60ppm,rep1,LowRight
2.2923,18Mar21,15min,FB > NULL,Imidacloprid,60ppm,rep2,LowRight
8.7021,18Mar21,15min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowRight
5.8503,18Mar21,15min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowRight
5.4308,18Mar21,15min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowRight
5.671,18Mar21,15min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowRight
5.7903,18Mar21,15min,TB > NULL,Bendiocarb,10ppm,rep1,LowRight
2.74,18Mar21,15min,TB > NULL,Bendiocarb,10ppm,rep2,LowRight
5.6597,18Mar21,15min,TB > NULL,Imidacloprid,30ppm,rep1,LowRight
2.465,18Mar21,15min,TB > NULL,Imidacloprid,30ppm,rep2,LowRight
1.4246,18Mar21,30min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowRight
1.8541,18Mar21,30min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowRight
1.2455,18Mar21,30min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowRight
1.4585,18Mar21,30min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowRight
2.3762,18Mar21,30min,FB > NULL,Bendiocarb,30ppm,rep1,LowRight
1.857,18Mar21,30min,FB > NULL,Bendiocarb,30ppm,rep2,LowRight
1.0493,18Mar21,30min,FB > NULL,Imidacloprid,60ppm,rep1,LowRight
1.3767,18Mar21,30min,FB > NULL,Imidacloprid,60ppm,rep2,LowRight
2.5533,18Mar21,30min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowRight
3.1273,18Mar21,30min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowRight
4.0897,18Mar21,30min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowRight
4.7254,18Mar21,30min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowRight
3.321,18Mar21,30min,TB > NULL,Bendiocarb,10ppm,rep1,LowRight
0.7346,18Mar21,30min,TB > NULL,Bendiocarb,10ppm,rep2,LowRight
3.3447,18Mar21,30min,TB > NULL,Imidacloprid,30ppm,rep1,LowRight
3.6315,18Mar21,30min,TB > NULL,Imidacloprid,30ppm,rep2,LowRight
1.92,18Mar21,45min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowRight
1.8796,18Mar21,45min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowRight
2.2467,18Mar21,45min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowRight
1.3341,18Mar21,45min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowRight
1.6931,18Mar21,45min,FB > NULL,Bendiocarb,30ppm,rep1,LowRight
1.6725,18Mar21,45min,FB > NULL,Bendiocarb,30ppm,rep2,LowRight
1.236,18Mar21,45min,FB > NULL,Imidacloprid,60ppm,rep1,LowRight
0.9863,18Mar21,45min,FB > NULL,Imidacloprid,60ppm,rep2,LowRight
2.4267,18Mar21,45min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowRight
3.3984,18Mar21,45min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowRight
5.7884,18Mar21,45min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowRight
6.262,18Mar21,45min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowRight
5.4227,18Mar21,45min,TB > NULL,Bendiocarb,10ppm,rep1,LowRight
1.2492,18Mar21,45min,TB > NULL,Bendiocarb,10ppm,rep2,LowRight
3.9067,18Mar21,45min,TB > NULL,Imidacloprid,30ppm,rep1,LowRight
3.5361,18Mar21,45min,TB > NULL,Imidacloprid,30ppm,rep2,LowRight
5.6303,18Mar21,5min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowRight
4.0977,18Mar21,5min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowRight
5.4034,18Mar21,5min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowRight
4.1474,18Mar21,5min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowRight
5.5175,18Mar21,5min,FB > NULL,Bendiocarb,30ppm,rep1,LowRight
4.1406,18Mar21,5min,FB > NULL,Bendiocarb,30ppm,rep2,LowRight
4.1856,18Mar21,5min,FB > NULL,Imidacloprid,60ppm,rep1,LowRight
3.8368,18Mar21,5min,FB > NULL,Imidacloprid,60ppm,rep2,LowRight
5.1065,18Mar21,5min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowRight
6.5706,18Mar21,5min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowRight
5.1558,18Mar21,5min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowRight
6.6643,18Mar21,5min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowRight
4.8768,18Mar21,5min,TB > NULL,Bendiocarb,10ppm,rep1,LowRight
3.4431,18Mar21,5min,TB > NULL,Bendiocarb,10ppm,rep2,LowRight
4.2519,18Mar21,5min,TB > NULL,Imidacloprid,30ppm,rep1,LowRight
4.8021,18Mar21,5min,TB > NULL,Imidacloprid,30ppm,rep2,LowRight
3.1193,18Mar21,60min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowRight
1.3131,18Mar21,60min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowRight
1.0369,18Mar21,60min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowRight
1.3792,18Mar21,60min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowRight
2.5193,18Mar21,60min,FB > NULL,Bendiocarb,30ppm,rep1,LowRight
1.9079,18Mar21,60min,FB > NULL,Bendiocarb,30ppm,rep2,LowRight
1.4701,18Mar21,60min,FB > NULL,Imidacloprid,60ppm,rep1,LowRight
0.9257,18Mar21,60min,FB > NULL,Imidacloprid,60ppm,rep2,LowRight
2.1619,18Mar21,60min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowRight
2.8482,18Mar21,60min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowRight
6.4076,18Mar21,60min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowRight
4.8394,18Mar21,60min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowRight
2.856,18Mar21,60min,TB > NULL,Bendiocarb,10ppm,rep1,LowRight
1.8867,18Mar21,60min,TB > NULL,Bendiocarb,10ppm,rep2,LowRight
4.1582,18Mar21,60min,TB > NULL,Imidacloprid,30ppm,rep1,LowRight
3.7358,18Mar21,60min,TB > NULL,Imidacloprid,30ppm,rep2,LowRight
3.2751,18Mar21,90min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,LowRight
1.1924,18Mar21,90min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,LowRight
0.888,18Mar21,90min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,LowRight
1.1836,18Mar21,90min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,LowRight
1.9812,18Mar21,90min,FB > NULL,Bendiocarb,30ppm,rep1,LowRight
1.9274,18Mar21,90min,FB > NULL,Bendiocarb,30ppm,rep2,LowRight
1.1473,18Mar21,90min,FB > NULL,Imidacloprid,60ppm,rep1,LowRight
0.9394,18Mar21,90min,FB > NULL,Imidacloprid,60ppm,rep2,LowRight
1.5584,18Mar21,90min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,LowRight
1.7453,18Mar21,90min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,LowRight
4.7192,18Mar21,90min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,LowRight
5.2713,18Mar21,90min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,LowRight
3.1692,18Mar21,90min,TB > NULL,Bendiocarb,10ppm,rep1,LowRight
1.0715,18Mar21,90min,TB > NULL,Bendiocarb,10ppm,rep2,LowRight
3.9226,18Mar21,90min,TB > NULL,Imidacloprid,30ppm,rep1,LowRight
3.7313,18Mar21,90min,TB > NULL,Imidacloprid,30ppm,rep2,LowRight
6.9799,18Mar21,0min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,TopLeft
5.7203,18Mar21,0min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,TopLeft
8.2064,18Mar21,0min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,TopLeft
6.3453,18Mar21,0min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,TopLeft
6.6066,18Mar21,0min,FB > NULL,Bendiocarb,30ppm,rep1,TopLeft
4.4348,18Mar21,0min,FB > NULL,Bendiocarb,30ppm,rep2,TopLeft
2.2268,18Mar21,0min,FB > NULL,Imidacloprid,60ppm,rep1,TopLeft
5.4884,18Mar21,0min,FB > NULL,Imidacloprid,60ppm,rep2,TopLeft
5.2254,18Mar21,0min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,TopLeft
3.4534,18Mar21,0min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,TopLeft
3.8754,18Mar21,0min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,TopLeft
4.2698,18Mar21,0min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,TopLeft
5.613,18Mar21,0min,TB > NULL,Bendiocarb,10ppm,rep1,TopLeft
5.9645,18Mar21,0min,TB > NULL,Bendiocarb,10ppm,rep2,TopLeft
5.0727,18Mar21,0min,TB > NULL,Imidacloprid,30ppm,rep1,TopLeft
4.4085,18Mar21,0min,TB > NULL,Imidacloprid,30ppm,rep2,TopLeft
3.5279,18Mar21,10min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,TopLeft
4.2376,18Mar21,10min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,TopLeft
4.1905,18Mar21,10min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,TopLeft
3.6755,18Mar21,10min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,TopLeft
4.0364,18Mar21,10min,FB > NULL,Bendiocarb,30ppm,rep1,TopLeft
5.6381,18Mar21,10min,FB > NULL,Bendiocarb,30ppm,rep2,TopLeft
2.1244,18Mar21,10min,FB > NULL,Imidacloprid,60ppm,rep1,TopLeft
2.9863,18Mar21,10min,FB > NULL,Imidacloprid,60ppm,rep2,TopLeft
6.579,18Mar21,10min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,TopLeft
5.7054,18Mar21,10min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,TopLeft
5.1825,18Mar21,10min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,TopLeft
3.9202,18Mar21,10min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,TopLeft
6.9949,18Mar21,10min,TB > NULL,Bendiocarb,10ppm,rep1,TopLeft
3.0485,18Mar21,10min,TB > NULL,Bendiocarb,10ppm,rep2,TopLeft
4.3186,18Mar21,10min,TB > NULL,Imidacloprid,30ppm,rep1,TopLeft
5.7829,18Mar21,10min,TB > NULL,Imidacloprid,30ppm,rep2,TopLeft
2.715,18Mar21,120min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,TopLeft
3.1265,18Mar21,120min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,TopLeft
2.2137,18Mar21,120min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,TopLeft
0.8668,18Mar21,120min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,TopLeft
1.8941,18Mar21,120min,FB > NULL,Bendiocarb,30ppm,rep1,TopLeft
3.4055,18Mar21,120min,FB > NULL,Bendiocarb,30ppm,rep2,TopLeft
0.7061,18Mar21,120min,FB > NULL,Imidacloprid,60ppm,rep1,TopLeft
2.287,18Mar21,120min,FB > NULL,Imidacloprid,60ppm,rep2,TopLeft
3.0562,18Mar21,120min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,TopLeft
1.5178,18Mar21,120min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,TopLeft
4.2717,18Mar21,120min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,TopLeft
4.3655,18Mar21,120min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,TopLeft
4.3351,18Mar21,120min,TB > NULL,Bendiocarb,10ppm,rep1,TopLeft
2.2224,18Mar21,120min,TB > NULL,Bendiocarb,10ppm,rep2,TopLeft
1.7869,18Mar21,120min,TB > NULL,Imidacloprid,30ppm,rep1,TopLeft
3.4493,18Mar21,120min,TB > NULL,Imidacloprid,30ppm,rep2,TopLeft
4.7952,18Mar21,15min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,TopLeft
3.9075,18Mar21,15min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,TopLeft
2.7412,18Mar21,15min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,TopLeft
2.3661,18Mar21,15min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,TopLeft
3.6973,18Mar21,15min,FB > NULL,Bendiocarb,30ppm,rep1,TopLeft
3.5996,18Mar21,15min,FB > NULL,Bendiocarb,30ppm,rep2,TopLeft
2.3349,18Mar21,15min,FB > NULL,Imidacloprid,60ppm,rep1,TopLeft
2.4579,18Mar21,15min,FB > NULL,Imidacloprid,60ppm,rep2,TopLeft
6.1784,18Mar21,15min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,TopLeft
5.5619,18Mar21,15min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,TopLeft
4.2886,18Mar21,15min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,TopLeft
4.5763,18Mar21,15min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,TopLeft
6.6549,18Mar21,15min,TB > NULL,Bendiocarb,10ppm,rep1,TopLeft
4.7183,18Mar21,15min,TB > NULL,Bendiocarb,10ppm,rep2,TopLeft
3.5847,18Mar21,15min,TB > NULL,Imidacloprid,30ppm,rep1,TopLeft
5.805,18Mar21,15min,TB > NULL,Imidacloprid,30ppm,rep2,TopLeft
2.1012,18Mar21,30min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,TopLeft
2.9788,18Mar21,30min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,TopLeft
1.6383,18Mar21,30min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,TopLeft
0.7866,18Mar21,30min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,TopLeft
3.2933,18Mar21,30min,FB > NULL,Bendiocarb,30ppm,rep1,TopLeft
2.9501,18Mar21,30min,FB > NULL,Bendiocarb,30ppm,rep2,TopLeft
0.8829,18Mar21,30min,FB > NULL,Imidacloprid,60ppm,rep1,TopLeft
1.5791,18Mar21,30min,FB > NULL,Imidacloprid,60ppm,rep2,TopLeft
4.5309,18Mar21,30min,TB > Cyp6g1,Bendiocarb,10ppm,rep1,TopLeft
4.1535,18Mar21,30min,TB > Cyp6g1,Bendiocarb,10ppm,rep2,TopLeft
4.8849,18Mar21,30min,TB > Cyp6g1,Imidacloprid,30ppm,rep1,TopLeft
5.3121,18Mar21,30min,TB > Cyp6g1,Imidacloprid,30ppm,rep2,TopLeft
3.6941,18Mar21,30min,TB > NULL,Bendiocarb,10ppm,rep1,TopLeft
3.2182,18Mar21,30min,TB > NULL,Bendiocarb,10ppm,rep2,TopLeft
2.5994,18Mar21,30min,TB > NULL,Imidacloprid,30ppm,rep1,TopLeft
4.1408,18Mar21,30min,TB > NULL,Imidacloprid,30ppm,rep2,TopLeft
1.2557,18Mar21,45min,FB > Cyp6g1,Bendiocarb,30ppm,rep1,TopLeft
2.0081,18Mar21,45min,FB > Cyp6g1,Bendiocarb,30ppm,rep2,TopLeft
1.4376,18Mar21,45min,FB > Cyp6g1,Imidacloprid,60ppm,rep1,TopLeft
1.2005,18Mar21,45min,FB > Cyp6g1,Imidacloprid,60ppm,rep2,TopLeft
2.3313,18Mar21,45min,FB > NULL,Bendiocarb,30ppm,rep1,TopLeft
2.9423,18Mar21,45min,FB > NULL,Bendiocarb,30ppm,rep2,TopLeft
